ANIO_PERIODO,CODIGO_UNIVERSIDAD,NOMBRE_UNIVERSIDAD,NOMBRE_FILIAL,NOMBRE_PROGRAMA,CODIGO_CLASE_CINE_N2,NOMBRE_CLASE_CINE_N2,CANTIDAD_CARNES
2016,806,ESCUELA NACIONAL SUPERIOR DE FOLKLORE JOSE MARIA ARGUEDAS,ENSFJMA-SEDE PRINCIPAL,ARTISTA PROFESIONAL EN FOLKLORE DANZA,16,EDUCACIÓN ARTÍSTICA,100
2016,811,INSTITUTO PEDAGOGICO NACIONAL MONTERRICO,IPNM-SEDE PRINCIPAL,EDUCACION PRIMARIA,11,EDUCACIÓN INICIAL Y PRIMARIA,174
2016,811,INSTITUTO PEDAGOGICO NACIONAL MONTERRICO,IPNM-SEDE PRINCIPAL,IDIOMAS - INGLES,23,IDIOMAS,123
2016,820,CONSERVATORIO REGIONAL DE MUSICA LUIS DUNCKER LAVALLE,CRMLDL-SEDE PRINCIPAL,INTERPRETACION MUSICAL,21,ARTE,36
2016,821A,ESCUELA DE POSGRADO DE LA POLICÍA NACIONAL DEL PERÚ,ESPNP-SEDE PRINCIPAL,MAESTRÍA EN ADMINISTRACIÓN Y CIENCIAS POLICIALES CON LA MENCIÓN EN GESTIÓN PÚBLICA,99,POSGRADO,25
2016,827,ESCUELA SUPERIOR DE FORMACION ARTISTICA SERVULO GUTIERREZ -ICA,ESFASGA-SEDE PRINCIPAL,EDUCACION ARTISTICA ARTES PLASTICAS Y VISUALES,16,EDUCACIÓN ARTÍSTICA,20
2016,837,ESFA CONSERVATORIO DE LIMA JOSAFAT ROEL PINEDA,ESFLJLP-SEDE PRINCIPAL,FORMACION ARTISTICA DIRECCION MUSICAL  CORAL,00,SIN CLASIFICAR,1
2016,837,ESFA CONSERVATORIO DE LIMA JOSAFAT ROEL PINEDA,ESFLJLP-SEDE PRINCIPAL,FORMACION DOCENTE / EDUCACION MUSICAL CON MENCION EN UN INSTRUMENTO,00,SIN CLASIFICAR,1
2016,838,ESCUELA NACIONAL SUPERIOR DE BALLET,ENSENEB-SEDE PRINCIPAL,DOCENTE EN DANZA CLÁSICA,21,ARTE,29
2016,838,ESCUELA NACIONAL SUPERIOR DE BALLET,ENSENEB-SEDE PRINCIPAL,INTERPRETE EN DANZA CLASICA,21,ARTE,6
2016,839,ESCUELA SUPERIOR DE ARTE PUBLICA IGNACIO MERINO ,ESAPIPP-SEDE PIURA,ART.PROF.PROD.DIS.GRAF Y ART PUBLIC,21,ARTE,4
2017,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],COMPUTACION CIENTIFICA,61,INFORMÁTICA,4
2017,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],GESTION TRIBUTARIA,41,ADMINISTRACIÓN Y COMERCIO,10
2017,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],INGENIERIA INDUSTRIAL,72,INDUSTRIA Y PRODUCCIÓN,10
2017,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],NUTRICION,91,SALUD,6
2017,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],ODONTOLOGIA,91,SALUD,5
2017,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],PSICOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,8
2017,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],TRABAJO SOCIAL,92,BIENESTAR,4
2017,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,ADMINISTRACION,41,ADMINISTRACIÓN Y COMERCIO,1081
2017,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,DANZA,21,ARTE,29
2017,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,DOC. EN CIENCIAS DE LA SALUD,99,POSGRADO,9
2017,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,DOC. EN LINGÜISTICA,99,POSGRADO,8
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,[NO ESPECIFICADO],ARTE & DISEÑO GRAFICO EMPRESARIAL,21,ARTE,1
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,[NO ESPECIFICADO],EDUCACION,19,OTROS PROGRAMAS EN EDUCACIÓN,1
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,[NO ESPECIFICADO],ENFERMERIA,91,SALUD,1
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,[NO ESPECIFICADO],INGENIERIA DE SISTEMAS CON MENCION EN TI,99,POSGRADO,1
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,[NO ESPECIFICADO],INGENIERIA INDUSTRIAL,72,INDUSTRIA Y PRODUCCIÓN,8
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,[NO ESPECIFICADO],PSICOLOGIA ORGANIZACIONAL,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,1
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,UCV-SEDE LIMA,ADMINISTRACION,41,ADMINISTRACIÓN Y COMERCIO,8590
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,UCV-SEDE LIMA,PSICOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,5109
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,UCV-SEDE PIURA,INGENIERIA DE SISTEMAS,61,INFORMÁTICA,300
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,UCV-SEDE TARAPOTO,CONTABILIDAD,41,ADMINISTRACIÓN Y COMERCIO,472
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,UCV-SEDE TRUJILLO,ADMINISTRACION,99,POSGRADO,55
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,UCV-SEDE TRUJILLO,DERECHO,42,DERECHO,1139
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,UCV-SEDE TRUJILLO,EDUCACION INFANTIL Y NEUROEDUCACION,99,POSGRADO,112
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,UCV-SEDE TRUJILLO,EDUCACION INICIAL,11,EDUCACIÓN INICIAL Y PRIMARIA,421
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,UCV-SEDE TRUJILLO,EDUCACION PRIMARIA,11,EDUCACIÓN INICIAL Y PRIMARIA,42
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,UCV-SEDE TRUJILLO,GESTION DEL TALENTO HUMANO,99,POSGRADO,113
2016,052,UNIVERSIDAD PRIVADA CESAR VALLEJO,UCV-SEDE TRUJILLO,INGENIERIA AMBIENTAL,52,MEDIO AMBIENTE,446
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-AYACUCHO,EDUCACION PRIMARIA,11,EDUCACIÓN INICIAL Y PRIMARIA,8
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-CHICLAYO,EDUCACION PRIMARIA,11,EDUCACIÓN INICIAL Y PRIMARIA,31
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-HUACHO,ADMINISTRACION,41,ADMINISTRACIÓN Y COMERCIO,78
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-HUACHO,ENFERMERIA,91,SALUD,9
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-IQUITOS,PSICOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,20
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-JULIACA,EDUCACION PRIMARIA,11,EDUCACIÓN INICIAL Y PRIMARIA,15
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-LA MERCED,ADMINISTRACION,41,ADMINISTRACIÓN Y COMERCIO,9
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-LIMA,EDUCACION PRIMARIA,11,EDUCACIÓN INICIAL Y PRIMARIA,42
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-PIURA,PSICOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,375
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-PUCALLPA,ADMINISTRACION,41,ADMINISTRACIÓN Y COMERCIO,213
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-SEDE PRINCIPAL,EDUCACION INICIAL,11,EDUCACIÓN INICIAL Y PRIMARIA,344
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-SEDE PRINCIPAL,MAESTRIA EN ESTOMATOLOGIA,99,POSGRADO,1
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-SULLANA,EDUCACION INICIAL,11,EDUCACIÓN INICIAL Y PRIMARIA,9
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-SULLANA,EDUCACION PRIMARIA,11,EDUCACIÓN INICIAL Y PRIMARIA,1
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-TACNA,CONTABILIDAD,41,ADMINISTRACIÓN Y COMERCIO,24
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-TALARA,INGENIERIA DE SISTEMAS,61,INFORMÁTICA,47
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-TINGO MARIA,EDUCACION PRIMARIA,11,EDUCACIÓN INICIAL Y PRIMARIA,20
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-TRUJILLO,DERECHO,42,DERECHO,459
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-TRUJILLO,EDUCACION INICIAL,11,EDUCACIÓN INICIAL Y PRIMARIA,188
2016,053,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,ULACH-VILLA RICA,INGENIERIA DE SISTEMAS,61,INFORMÁTICA,2
2016,054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,[NO ESPECIFICADO],ADM. Y GERENCIA DEL EMPRENDIMIENTO,41,ADMINISTRACIÓN Y COMERCIO,3
2016,054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,[NO ESPECIFICADO],ADMINISTRACION DE EMPRESAS,41,ADMINISTRACIÓN Y COMERCIO,18
2016,054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,[NO ESPECIFICADO],EDUCACION Y GESTION DEL APRENDIZAJE,19,OTROS PROGRAMAS EN EDUCACIÓN,1
2016,054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,[NO ESPECIFICADO],INGENIERIA DE REDES Y COMUNICACIONES,61,INFORMÁTICA,2
2016,054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,[NO ESPECIFICADO],MAESTRIA EN DIRECCION ESTRATEGICA DEL FACTOR HUMANO,99,POSGRADO,1
2016,054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,UPC-SEDE PRINCIPAL,ECONOMIA Y FINANZAS,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,350
2016,054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,UPC-SEDE PRINCIPAL,INGENIERIA DE GESTION EMPRESARIAL,41,ADMINISTRACIÓN Y COMERCIO,775
2016,054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,UPC-SEDE PRINCIPAL,INGENIERIA DE TELECOMUNICACIONES Y REDES,61,INFORMÁTICA,35
2016,054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,UPC-SEDE PRINCIPAL,INGENIERIA ELECTRONICA,71,INGENIERÍA Y PROFESIONES AFINES,400
2016,054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,UPC-SEDE PRINCIPAL,MEDICINA,91,SALUD,1584
2016,054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,UPC-SEDE PRINCIPAL,NEGOCIOS INTERNACIONALES,41,ADMINISTRACIÓN Y COMERCIO,1631
2016,054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,UPC-SEDE PRINCIPAL,NUTRICION Y DIETETICA,91,SALUD,388
2016,054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,UPC-SEDE PRINCIPAL,PSICOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,1449
2016,067,UNIVERSIDAD CONTINENTAL,UCCI-SEDE HUANCAYO,ADMINISTRACION Y MARKETING,41,ADMINISTRACIÓN Y COMERCIO,525
2016,067,UNIVERSIDAD CONTINENTAL,UCCI-SEDE HUANCAYO,DERECHO,42,DERECHO,1380
2016,067,UNIVERSIDAD CONTINENTAL,UCCI-SEDE HUANCAYO,ING DE SISTEMAS E INFORMATICA,61,INFORMÁTICA,814
2016,067,UNIVERSIDAD CONTINENTAL,UCCI-SEDE HUANCAYO,INGENIERIA CIVIL,73,ARQUITECTURA Y CONSTRUCCIÓN,2651
2016,067,UNIVERSIDAD CONTINENTAL,UCCI-SEDE HUANCAYO,INGENIERIA MECATRONICA,71,INGENIERÍA Y PROFESIONES AFINES,344
2016,067,UNIVERSIDAD CONTINENTAL,UCCI-SEDE HUANCAYO,MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS,99,POSGRADO,13
2016,067,UNIVERSIDAD CONTINENTAL,UCCI-SEDE HUANCAYO,MAESTRIA EN CIENCIAS,99,POSGRADO,29
2016,067,UNIVERSIDAD CONTINENTAL,UCCI-SEDE HUANCAYO,MAESTRIA EN TRIBUTACION,99,POSGRADO,18
2016,068,UNIVERSIDAD CIENTIFICA DEL SUR,[NO ESPECIFICADO],TURISMO SOSTENIBLE Y HOTELERÍA,01,SERVICIOS PERSONALES,1
2016,068,UNIVERSIDAD CIENTIFICA DEL SUR,UCSur-SEDE PRINCIPAL,ARQUITECTURA Y URBANISMO AMBIENTAL,73,ARQUITECTURA Y CONSTRUCCIÓN,260
2016,068,UNIVERSIDAD CIENTIFICA DEL SUR,UCSur-SEDE PRINCIPAL,COMUNICACIÓN Y PUBLICIDAD,32,PERIODISMO E INFORMACIÓN,117
2016,069,UNIVERSIDAD CATOLICA SANTO TORIBIO DE MOGROVEJO,[NO ESPECIFICADO],INGENIERIA CIVIL AMBIENTAL,73,ARQUITECTURA Y CONSTRUCCIÓN,1
2016,069,UNIVERSIDAD CATOLICA SANTO TORIBIO DE MOGROVEJO,USAT-SEDE UNICA,ADMINISTRACION DE EMPRESAS,41,ADMINISTRACIÓN Y COMERCIO,1327
2016,069,UNIVERSIDAD CATOLICA SANTO TORIBIO DE MOGROVEJO,USAT-SEDE UNICA,INGENIERIA DE SISTEMAS Y COMPUTACION,61,INFORMÁTICA,334
2016,070,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO,[NO ESPECIFICADO],PSICOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,2
2016,070,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO,UPAGU-SEDE PRINCIPAL,ENFERMERIA,91,SALUD,198
2016,071,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE,UCSS-SEDE PRINCIPAL,EDUC.SEC.FILOSOFIA Y REL.,12,EDUCACIÓN SECUNDARIA,71
2016,071,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE,UCSS-SEDE PRINCIPAL,ING AGRARIA,81,AGRICULTURA,55
2016,071,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE,UCSS-SEDE PRINCIPAL,ING INFORMATICA,61,INFORMÁTICA,111
2016,072,UNIVERSIDAD SEÑOR DE SIPAN,USS-SEDE PRINCIPAL,DOCTORADO EN CIENCIAS DE LA EDUCACION,99,POSGRADO,21
2016,072,UNIVERSIDAD SEÑOR DE SIPAN,USS-SEDE PRINCIPAL,ESTOMATOLOGIA,91,SALUD,520
2016,074,UNIVERSIDAD CATOLICA DE TRUJILLO,[NO ESPECIFICADO],DERECHO,42,DERECHO,1
2016,074,UNIVERSIDAD CATOLICA DE TRUJILLO,UCT--,ADMINISTRACION TURISTICA,01,SERVICIOS PERSONALES,20
2016,075,UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS,UNAMAD-UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS,ECOTURISMO,01,SERVICIOS PERSONALES,336
2016,075,UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS,UNAMAD-UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS,INGENIERIA AGROINDUSTRIAL,81,AGRICULTURA,249
2016,076,UNIV. NAC.TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,UNTRM-BAGUA GRANDE,ADMINISTRACION DE EMPRESAS,41,ADMINISTRACIÓN Y COMERCIO,54
2016,076,UNIV. NAC.TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,UNTRM-SEDE CENTRAL,DERECHO Y CIENCIAS POLITICAS,42,DERECHO,27
2016,076,UNIV. NAC.TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,UNTRM-SEDE CENTRAL,INGENIERIA AGROINDUSTRIAL,81,AGRICULTURA,22
2016,077,UNIVERSIDAD NACIONAL MICAELA BASTIDAS DE APURÍMAC,UNAMBA-SEDE PRINCIPAL,ADMINISTRACION,41,ADMINISTRACIÓN Y COMERCIO,242
2016,078,UNIVERSIDAD PERUANA DE LAS AMERICAS SAC,[NO ESPECIFICADO],CIENCIAS DE LA COMUNICACION,32,PERIODISMO E INFORMACIÓN,2
2016,079,UNIVERSIDAD ESAN,UESAN-SEDE PRINCIPAL,MAESTRIA EN FIN. Y DERECHO CORP.,99,POSGRADO,119
2016,081,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMATICA,UPCI-SEDE PRINCIPAL,INGENIERIA EN TELECOMUNICACIONES,61,INFORMÁTICA,41
2016,085,UNIVERSIDAD PRIVADA SERGIO BERNALES,UPSB-SEDE PRINCIPAL,INGENIERÍA CIVIL,00,SIN CLASIFICAR,1
2016,085,UNIVERSIDAD PRIVADA SERGIO BERNALES,UPSB-SEDE PRINCIPAL,MAESTRÍAS INVESTIGACIÓN Y DOCENCIA UNIVERSITARIA,99,POSGRADO,70
2016,087,UNIVERSIDAD AUTONOMA DE ICA,UPAB-UNICA,INGENIERIA INDUSTRIAL,00,SIN CLASIFICAR,123
2016,088,UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR,UNTECS-SEDE PRINCIPAL,INGENIERIA AMBIENTAL,00,SIN CLASIFICAR,561
2016,090,UNIVERSIDAD PRIVADA DE TRUJILLO,UPTru-SEDE PRINCIPAL,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,00,SIN CLASIFICAR,5
2016,090,UNIVERSIDAD PRIVADA DE TRUJILLO,UPTru-SEDE PRINCIPAL,DERECHO,42,DERECHO,37
2016,092,UNIVERSIDAD PERUANA SIMON BOLIVAR,USB-SEDE PRINCIPAL,CONTABILIDAD ADMINISTRATIVA Y AUDITORIA,41,ADMINISTRACIÓN Y COMERCIO,85
2016,092,UNIVERSIDAD PERUANA SIMON BOLIVAR,USB-SEDE PRINCIPAL,INGENIERIA COMERCIAL,41,ADMINISTRACIÓN Y COMERCIO,121
2016,093,UNIVERSIDAD PERUANA DE INTEGRACION GLOBAL,UPIG-SEDE PRINCIPAL,DERECHO Y CIENCIA POLITICA,42,DERECHO,39
2016,094,UNIVERSIDAD PERUANA DEL ORIENTE,[NO ESPECIFICADO],ESTOMATOLOGIA,91,SALUD,4
2016,094,UNIVERSIDAD PERUANA DEL ORIENTE,UPO-LOCAL CENTRAL,INGENIERIA DE SISTEMAS,61,INFORMÁTICA,80
2016,095,UNIVERSIDAD NACIONAL DE MOQUEGUA,UNM-SEDE MOQUEGUA,INGENIERIA DE MINAS,72,INDUSTRIA Y PRODUCCIÓN,88
2016,096,UNIVERSIDAD AUTONOMA DEL PERU,UADP-SEDE UNICA,MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS(MBA),99,POSGRADO,24
2016,103,UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA,[NO ESPECIFICADO],ENFERMERIA,91,SALUD,4
2016,103,UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA,[NO ESPECIFICADO],OBSTETRICIA,91,SALUD,2
2016,104,UNIVERSIDAD LE CORDON BLEU,ULCB-UNIVERSIDAD LE CORDON BLEU,GASTRONOMIA Y ARTE CULINARIO,01,SERVICIOS PERSONALES,95
2016,104,UNIVERSIDAD LE CORDON BLEU,ULCB-UNIVERSIDAD LE CORDON BLEU,ING. EN INDUSTRIAS ALIMENTARIAS,72,INDUSTRIA Y PRODUCCIÓN,47
2016,108,UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA,[NO ESPECIFICADO],COMUNICACIÓN,32,PERIODISMO E INFORMACIÓN,1
2016,108,UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA,UCAAL-SEDE PRINCIPAL,ARQUITECTURA,73,ARQUITECTURA Y CONSTRUCCIÓN,113
2016,118,UNIVERSIDAD PRIVADA JUAN PABLO II,UPJPII-SEDE PRINCIPAL,"TURISMO, HOTELERIA Y GASTRONOMIA",01,SERVICIOS PERSONALES,14
2016,072,UNIVERSIDAD SEÑOR DE SIPAN,USS-SEDE PRINCIPAL,INGENIERIA DE SISTEMAS,61,INFORMÁTICA,919
2016,072,UNIVERSIDAD SEÑOR DE SIPAN,USS-SEDE PRINCIPAL,MAESTRIA EN ADMINISTRACION Y MARKETING,99,POSGRADO,12
2016,072,UNIVERSIDAD SEÑOR DE SIPAN,USS-SEDE PRINCIPAL,TURISMO Y NEGOCIOS,01,SERVICIOS PERSONALES,337
2016,074,UNIVERSIDAD CATOLICA DE TRUJILLO,UCT--,ADMINISTRACION,41,ADMINISTRACIÓN Y COMERCIO,127
2016,076,UNIV. NAC.TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,UNTRM-RODRIGUEZ DE MENDOZA,ADMINISTRACION DE EMPRESAS,41,ADMINISTRACIÓN Y COMERCIO,24
2016,076,UNIV. NAC.TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,UNTRM-SEDE CENTRAL,CIENCIAS DE LA COMUNICACION,32,PERIODISMO E INFORMACIÓN,6
2016,078,UNIVERSIDAD PERUANA DE LAS AMERICAS SAC,[NO ESPECIFICADO],DERECHO,42,DERECHO,7
2016,079,UNIVERSIDAD ESAN,[NO ESPECIFICADO],MAESTRIA EN SUPPLY CHAIN MANAGEM,99,POSGRADO,1
2016,079,UNIVERSIDAD ESAN,UESAN-SEDE PRINCIPAL,INGENIERIA EN GESTIÓN AMBIENTAL,52,MEDIO AMBIENTE,113
2016,079,UNIVERSIDAD ESAN,UESAN-SEDE PRINCIPAL,MAESTRIA EN PROJECT MANAGEMENT,99,POSGRADO,134
2016,080,UNIVERSIDAD ANTONIO RUIZ DE MONTOYA,UARM-SEDE PRINCIPAL,MA. DE FILOSOFIA,99,POSGRADO,47
2016,080,UNIVERSIDAD ANTONIO RUIZ DE MONTOYA,UARM-SEDE PRINCIPAL,MAESTRIA EN EDUCACION CON MENCION EN DOCENCIA UNIVERSITARIA,99,POSGRADO,31
2016,080,UNIVERSIDAD ANTONIO RUIZ DE MONTOYA,UARM-SEDE PRINCIPAL,PERIODISMO,32,PERIODISMO E INFORMACIÓN,90
2016,081,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMATICA,[NO ESPECIFICADO],"CONTABILIDAD, AUDITORIA Y FINANZAS",41,ADMINISTRACIÓN Y COMERCIO,1
2016,081,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMATICA,UPCI-SEDE PRINCIPAL,ECONOMIA,00,SIN CLASIFICAR,6
2016,082,UNIVERSIDAD PARA EL DESARROLLO ANDINO,UDA-SEDE PRINCIPAL,EDUCACIÓN SECUNDARIA Y BILINGÜE,12,EDUCACIÓN SECUNDARIA,25
2016,083,UNIVERSIDAD PRIVADA TELESUP,[NO ESPECIFICADO],INGENIERIA DE SISTEMAS,61,INFORMÁTICA,3
2016,083,UNIVERSIDAD PRIVADA TELESUP,TELESUP-SEDE PRINCIPAL,INGENIERIA AGROINDUSTRIAL,00,SIN CLASIFICAR,2
2016,087,UNIVERSIDAD AUTONOMA DE ICA,UPAB-UNICA,OBSTETRICIA,00,SIN CLASIFICAR,60
2016,091,UNIVERSIDAD PRIVADA SAN CARLOS,UPSC-FILIAL ILAVE,DERECHO,42,DERECHO,31
2016,091,UNIVERSIDAD PRIVADA SAN CARLOS,UPSC-SEDE PUNO,INGENIERIA AMBIENTAL,52,MEDIO AMBIENTE,283
2016,094,UNIVERSIDAD PERUANA DEL ORIENTE,[NO ESPECIFICADO],DERECHO Y CIENCIAS POLITICAS,42,DERECHO,2
2016,094,UNIVERSIDAD PERUANA DEL ORIENTE,UPO-LOCAL CENTRAL,ESTOMATOLOGIA,91,SALUD,131
2016,095,UNIVERSIDAD NACIONAL DE MOQUEGUA,UNM-SEDE ILO,ING. DE SISTEMAS E INFORMATICA,61,INFORMÁTICA,65
2016,095,UNIVERSIDAD NACIONAL DE MOQUEGUA,UNM-SEDE ILO,INGENIERIA PESQUERA,83,PESCA,23
2016,095,UNIVERSIDAD NACIONAL DE MOQUEGUA,UNM-SEDE MOQUEGUA,INGENIERIA AGROINDUSTRIAL,81,AGRICULTURA,12
2016,098,UNIVERSIDAD NACIONAL DE JULIACA,UNAJ-SEDE JULIACA,ING. EN INDUSTRIAS ALIMENTARIAS,72,INDUSTRIA Y PRODUCCIÓN,190
2016,100,UNIVERSIDAD JAIME BAUSATE Y MEZA,UJBM-SEDE PRINCIPAL,PERIODISMO,00,SIN CLASIFICAR,1871
2016,104,UNIVERSIDAD LE CORDON BLEU,ULCB-UNIVERSIDAD LE CORDON BLEU,NUTRICION Y TECNICAS ALIMENTARIAS,91,SALUD,103
2016,106,UNIVERSIDAD NACIONAL DE FRONTERA,UNF-SEDE PRINCIPAL,INGENIERIA ECONOMICA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,362
2016,114,UNIVERSIDAD PERUANA AUSTRAL  DEL CUSCO,[NO ESPECIFICADO],TURISMO,01,SERVICIOS PERSONALES,1
2016,115,UNIVERSIDAD AUTONOMA SAN FRANCISCO,UASF-SEDE PRINCIPAL,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,00,SIN CLASIFICAR,53
2016,118,UNIVERSIDAD PRIVADA JUAN PABLO II,UPJPII-SEDE PRINCIPAL,ESTOMATOLOGIA,91,SALUD,217
2016,119,UNIVERSIDAD PRIVADA LEONARDO DA VINCI,UPLDVSAC-UNIVERSIDAD PRIVADA LEONARDO DA VINCI,NEGOCIOS INTERNACIONALES Y MKTG,41,ADMINISTRACIÓN Y COMERCIO,24
2016,120,UNIVERSIDAD NACIONAL AUTONOMA DE CHOTA,UNACH-PRINCIPAL,ENFERMERIA,91,SALUD,231
2016,121,UNIVERSIDAD NACIONAL DE BARRANCA,UNB-SEDE PRINCIPAL,OBSTETRICIA,91,SALUD,102
